Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,Domain,IP Address,Port,Last Observed Open,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed
dfbede58-8fff-5fa9-94fe-1a05304b3ec9,,,,CVE-2014-0226,,,,,,,,,,,128.122.217.176,443,2019-10-16T13:51:03.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
5a8df369-bdc2-5834-9c22-4980292db032,,,,CVE-2016-8743,,,,,,,,,,,128.122.149.6,443,2019-10-16T06:49:41.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
161d361d-3c36-5547-b84d-414fc59ab2cf,,,,CVE-2014-3670,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"The exif_ifd_make_value function in exif.c in the EXIF extension in PHP before 5.4.34, 5.5.x before 5.5.18, and 5.6.x before 5.6.2 operates on floating-point arrays incorrectly, which allows remote attackers to cause a denial of service (heap memory corruption and application crash) or possibly execute arbitrary code via a crafted JPEG image with TIFF thumbnail data that is improperly handled by the exif_thumbnail function.",2014-10-29T04:00:00.000Z,
84f4ed4a-7a77-5c1e-9d1f-a20a6d891c08,,,,CVE-2015-3183,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
b168bfde-2a94-5632-bd93-378935535835,,,,CVE-2016-8743,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
b324d644-368e-5745-90c4-eea079ce12cb,,,,CVE-2014-3597,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"Multiple buffer overflows in the php_parserr function in ext/standard/dns.c in PHP before 5.4.32 and 5.5.x before 5.5.16 allow remote DNS servers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted DNS record, related to the dns_get_record function and the dn_expand function. NOTE: this issue exists because of an incomplete fix for CVE-2014-4049.",2014-08-22T04:00:00.000Z,
c2bb14cb-9b09-565a-bc16-662b6dde80e4,,,,CVE-2017-3736,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL before 1.0.2m and 1.1.0 before 1.1.0g. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. This only affects processors that support the BMI1, BMI2 and ADX extensions like Intel Broadwell (5th generation) and later or AMD Ryzen.",2017-11-02T04:00:00.000Z,
d9a1a095-60a1-5d94-bea5-c2d85462c850,,,,CVE-2017-3738,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"There is an overflow bug in the AVX2 Montgomery multiplication procedure used in exponentiation with 1024-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH1024 are considered just feasible, because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH1024 private key among multiple clients, which is no longer an option since CVE-2016-0701. This only affects processors that support the AVX2 but not ADX extensions like Intel Haswell (4th generation). Note: The impact from this issue is similar to CVE-2017-3736, CVE-2017-3732 and CVE-2015-3193. OpenSSL version 1.0.2-1.0.2m and 1.1.0-1.1.0g are affected. Fixed in OpenSSL 1.0.2n. Due to the low severity of this issue we are not issuing a new release of OpenSSL 1.1.0 at this time. The fix will be included in OpenSSL 1.1.0h when it becomes available. The fix is also available in commit e502cc86d in the OpenSSL git repository.",2017-12-07T05:00:00.000Z,
ddec18af-e1d1-5019-a911-bbd54f77e8fe,,,,CVE-2014-0226,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
e5f615d9-4b2e-51f4-8b7a-6c87a4c25f3a,,,,CVE-2015-0232,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"The exif_process_unicode function in ext/exif/exif.c in PHP before 5.4.37, 5.5.x before 5.5.21, and 5.6.x before 5.6.5 allows remote attackers to execute arbitrary code or cause a denial of service (uninitialized pointer free and application crash) via crafted EXIF data in a JPEG image.",2015-01-27T05:00:00.000Z,
f1740f9a-40cc-5bf2-82a9-8b20749f4615,,,,CVE-2017-3737,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"OpenSSL 1.0.2 (starting from version 1.0.2b) introduced an ""error state"" mechanism. The intent was that if a fatal error occurred during a handshake then OpenSSL would move into the error state and would immediately fail if you attempted to continue the handshake. This works as designed for the explicit handshake functions (SSL_do_handshake(), SSL_accept() and SSL_connect()), however due to a bug it does not work correctly if SSL_read() or SSL_write() is called directly. In that scenario, if the handshake fails then a fatal error will be returned in the initial function call. If SSL_read()/SSL_write() is subsequently called by the application for the same SSL object then it will succeed and the data is passed without being decrypted/encrypted directly from the SSL/TLS record layer. In order to exploit this issue an application bug would have to be present that resulted in a call to SSL_read()/SSL_write() being issued after having already received a fatal error. OpenSSL version 1.0.2b-1.0.2m are affected. Fixed in OpenSSL 1.0.2n. OpenSSL 1.1.0 is not affected.",2017-12-07T05:00:00.000Z,
fba8d584-94b3-5b81-8c65-dca7866bc3e2,,,,CVE-2015-3185,,,,,,,,,,,128.122.4.236,443,2019-10-16T04:53:03.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
774e1cf9-8236-59ee-94da-aec3c8c957fa,,,,CVE-2016-4450,,,,,,,,,,,128.238.147.222,443,2019-10-15T23:57:20.000Z,,,,,,"os/unix/ngx_files.c in nginx before 1.10.1 and 1.11.x before 1.11.1 allows remote attackers to cause a denial of service (NULL pointer dereference and worker process crash) via a crafted request, involving writing a client request body to a temporary file.",2016-06-07T04:00:00.000Z,
bb1ab714-c61e-50c8-a5c9-4c14f4a66057,,,,CVE-2017-7529,,,,,,,,,,,128.238.147.222,443,2019-10-15T23:57:20.000Z,,,,,,Nginx versions since 0.5.6 up to and including 1.13.2 are vulnerable to integer overflow vulnerability in nginx range filter module resulting into leak of potentially sensitive information triggered by specially crafted request.,2017-07-13T04:00:00.000Z,
5a17f37f-3afe-53db-962f-8affec909328,,,,CVE-2016-4450,,,,,,,,,,,91.230.41.28,443,2019-10-15T07:10:46.000Z,,,,,,"os/unix/ngx_files.c in nginx before 1.10.1 and 1.11.x before 1.11.1 allows remote attackers to cause a denial of service (NULL pointer dereference and worker process crash) via a crafted request, involving writing a client request body to a temporary file.",2016-06-07T04:00:00.000Z,
a20ad3d2-6dfb-5b89-a0cd-4d7dd810c921,,,,CVE-2017-7529,,,,,,,,,,,91.230.41.28,443,2019-10-15T07:10:46.000Z,,,,,,Nginx versions since 0.5.6 up to and including 1.13.2 are vulnerable to integer overflow vulnerability in nginx range filter module resulting into leak of potentially sensitive information triggered by specially crafted request.,2017-07-13T04:00:00.000Z,
544939d2-5abc-5dc2-8815-debab2548ded,,,,CVE-2015-3183,,,,,,,,,,,216.165.85.213,443,2019-10-15T02:44:34.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
5ea66741-e95d-5ca7-9002-b3839970335e,,,,CVE-2017-3738,,,,,,,,,,,216.165.85.213,443,2019-10-15T02:44:34.000Z,,,,,,"There is an overflow bug in the AVX2 Montgomery multiplication procedure used in exponentiation with 1024-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH1024 are considered just feasible, because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH1024 private key among multiple clients, which is no longer an option since CVE-2016-0701. This only affects processors that support the AVX2 but not ADX extensions like Intel Haswell (4th generation). Note: The impact from this issue is similar to CVE-2017-3736, CVE-2017-3732 and CVE-2015-3193. OpenSSL version 1.0.2-1.0.2m and 1.1.0-1.1.0g are affected. Fixed in OpenSSL 1.0.2n. Due to the low severity of this issue we are not issuing a new release of OpenSSL 1.1.0 at this time. The fix will be included in OpenSSL 1.1.0h when it becomes available. The fix is also available in commit e502cc86d in the OpenSSL git repository.",2017-12-07T05:00:00.000Z,
645bd435-03bb-519d-8781-d933f8fc864a,,,,CVE-2016-8743,,,,,,,,,,,216.165.85.213,443,2019-10-15T02:44:34.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
705351c1-d153-56b2-b000-fd3cc0fc3185,,,,CVE-2017-3737,,,,,,,,,,,216.165.85.213,443,2019-10-15T02:44:34.000Z,,,,,,"OpenSSL 1.0.2 (starting from version 1.0.2b) introduced an ""error state"" mechanism. The intent was that if a fatal error occurred during a handshake then OpenSSL would move into the error state and would immediately fail if you attempted to continue the handshake. This works as designed for the explicit handshake functions (SSL_do_handshake(), SSL_accept() and SSL_connect()), however due to a bug it does not work correctly if SSL_read() or SSL_write() is called directly. In that scenario, if the handshake fails then a fatal error will be returned in the initial function call. If SSL_read()/SSL_write() is subsequently called by the application for the same SSL object then it will succeed and the data is passed without being decrypted/encrypted directly from the SSL/TLS record layer. In order to exploit this issue an application bug would have to be present that resulted in a call to SSL_read()/SSL_write() being issued after having already received a fatal error. OpenSSL version 1.0.2b-1.0.2m are affected. Fixed in OpenSSL 1.0.2n. OpenSSL 1.1.0 is not affected.",2017-12-07T05:00:00.000Z,
e6d11837-b5c3-505a-8100-7c72a621c535,,,,CVE-2014-0226,,,,,,,,,,,216.165.85.213,443,2019-10-15T02:44:34.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
eab15dd7-4461-5b21-80c8-15c05ed31ad3,,,,CVE-2015-3185,,,,,,,,,,,216.165.85.213,443,2019-10-15T02:44:34.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
fdd38f45-a987-5f90-800f-7fca6694cf68,,,,CVE-2017-3736,,,,,,,,,,,216.165.85.213,443,2019-10-15T02:44:34.000Z,,,,,,"There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL before 1.0.2m and 1.1.0 before 1.1.0g. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. This only affects processors that support the BMI1, BMI2 and ADX extensions like Intel Broadwell (5th generation) and later or AMD Ryzen.",2017-11-02T04:00:00.000Z,
5749bcb1-d1af-5208-9085-78b27e7d6c98,,,,CVE-2016-8743,,,,,,,,,,,216.165.85.216,443,2019-10-14T19:34:03.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
7015710b-1d77-585a-9edd-d2788e62f319,,,,CVE-2015-3185,,,,,,,,,,,216.165.85.216,443,2019-10-14T19:34:03.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
e3ce4b76-8dab-5348-99bb-f5d134e7b1e4,,,,CVE-2014-0226,,,,,,,,,,,216.165.85.216,443,2019-10-14T19:34:03.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
f6a10fa0-b789-5035-a6e5-85f8a434fdaa,,,,CVE-2015-3183,,,,,,,,,,,216.165.85.216,443,2019-10-14T19:34:03.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
98aaf467-de66-56cf-af92-d676c4f38f8b,,,,CVE-2014-3566,,,,,,,,,,,216.165.85.201,465,2019-10-13T00:19:58.531Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
dbb9c7da-308b-58c1-b9bd-a55df90e5b1b,,,,CVE-2014-3566,,,,,,,,,,,216.165.83.82,443,2019-10-12T01:59:32.672Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
8e6a6797-8336-5e25-b220-0dce59869161,,,,CVE-2014-3566,,,,,,,,,,,216.165.83.71,443,2019-10-12T01:42:53.019Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
514cce56-4e16-5f66-94fb-de7020317c25,,,,CVE-2014-3566,,,,,,,,,,,216.165.83.73,443,2019-10-12T01:41:29.433Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
379c56af-26ca-5413-b1b0-f97e9da068a7,,,,CVE-2015-3185,,,,,,,,,,,128.238.64.107,80,2019-10-12T00:21:46.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
a8ace55b-2408-5554-9e1d-c677c2e5b4da,,,,CVE-2014-0226,,,,,,,,,,,128.238.64.107,80,2019-10-12T00:21:46.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
c9173ce0-c3b1-5a3b-845c-ccdd2b5f3c1e,,,,CVE-2015-3183,,,,,,,,,,,128.238.64.107,80,2019-10-12T00:21:46.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
7a1a6a41-4a69-542d-8274-e7c5e50abc02,,,,CVE-2016-8743,,,,,,,,,,,128.238.63.7,80,2019-10-11T23:11:23.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
c3187868-7e25-5e7d-b815-1118a27f7f96,,,,CVE-2016-8743,,,,,,,,,,,128.122.149.60,80,2019-10-11T23:07:57.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
43690199-3086-5bad-b58a-7ea5697f5ab3,,,,CVE-2016-8743,,,,,,,,,,,128.122.2.69,80,2019-10-11T19:42:39.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
8248b086-83f8-5858-b8dd-f384fb62fcfc,,,,CVE-2015-3183,,,,,,,,,,,216.165.86.17,80,2019-10-11T12:16:36.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
d969a2c4-59e4-5df6-855e-f217e9c067f1,,,,CVE-2017-3736,,,,,,,,,,,216.165.86.17,80,2019-10-11T12:16:36.000Z,,,,,,"There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL before 1.0.2m and 1.1.0 before 1.1.0g. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. This only affects processors that support the BMI1, BMI2 and ADX extensions like Intel Broadwell (5th generation) and later or AMD Ryzen.",2017-11-02T04:00:00.000Z,
dccb4d7a-d887-5242-bd63-cd517e9082c4,,,,CVE-2017-3738,,,,,,,,,,,216.165.86.17,80,2019-10-11T12:16:36.000Z,,,,,,"There is an overflow bug in the AVX2 Montgomery multiplication procedure used in exponentiation with 1024-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH1024 are considered just feasible, because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH1024 private key among multiple clients, which is no longer an option since CVE-2016-0701. This only affects processors that support the AVX2 but not ADX extensions like Intel Haswell (4th generation). Note: The impact from this issue is similar to CVE-2017-3736, CVE-2017-3732 and CVE-2015-3193. OpenSSL version 1.0.2-1.0.2m and 1.1.0-1.1.0g are affected. Fixed in OpenSSL 1.0.2n. Due to the low severity of this issue we are not issuing a new release of OpenSSL 1.1.0 at this time. The fix will be included in OpenSSL 1.1.0h when it becomes available. The fix is also available in commit e502cc86d in the OpenSSL git repository.",2017-12-07T05:00:00.000Z,
fc7a61f6-ca4f-5341-800d-83b8117048a4,,,,CVE-2015-3185,,,,,,,,,,,216.165.86.17,80,2019-10-11T12:16:36.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
fcb1308b-6b7b-5d08-8470-5cd10ad17add,,,,CVE-2017-3737,,,,,,,,,,,216.165.86.17,80,2019-10-11T12:16:36.000Z,,,,,,"OpenSSL 1.0.2 (starting from version 1.0.2b) introduced an ""error state"" mechanism. The intent was that if a fatal error occurred during a handshake then OpenSSL would move into the error state and would immediately fail if you attempted to continue the handshake. This works as designed for the explicit handshake functions (SSL_do_handshake(), SSL_accept() and SSL_connect()), however due to a bug it does not work correctly if SSL_read() or SSL_write() is called directly. In that scenario, if the handshake fails then a fatal error will be returned in the initial function call. If SSL_read()/SSL_write() is subsequently called by the application for the same SSL object then it will succeed and the data is passed without being decrypted/encrypted directly from the SSL/TLS record layer. In order to exploit this issue an application bug would have to be present that resulted in a call to SSL_read()/SSL_write() being issued after having already received a fatal error. OpenSSL version 1.0.2b-1.0.2m are affected. Fixed in OpenSSL 1.0.2n. OpenSSL 1.1.0 is not affected.",2017-12-07T05:00:00.000Z,
dfccbae1-8602-594b-9106-4334e8abca59,,,,CVE-2016-8743,,,,,,,,,,,128.122.130.205,80,2019-10-11T11:13:19.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
84b52934-7eaf-5d31-8c2a-0ab88492062c,,,,CVE-2014-3566,,,,,,,,,,,216.165.85.217,443,2019-10-11T10:09:20.622Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
40cfbccd-c90d-503c-b352-37f0220d08db,,,,CVE-2014-3566,,,,,,,,,,,216.165.85.208,443,2019-10-11T09:53:24.192Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
04e9c581-e772-5106-a044-eb5fe4ce24dd,,,,CVE-2014-3566,,,,,,,,,,,216.165.85.206,443,2019-10-11T09:52:56.263Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
0020bea6-f923-572b-abe5-afaf8074b9e3,,,,CVE-2014-3566,,,,,,,,,,,216.165.85.203,443,2019-10-11T09:43:01.673Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
29ae7ee8-a641-52cc-ab50-55f158330f13,,,,CVE-2014-3566,,,,,,,,,,,128.122.54.78,443,2019-10-11T08:15:15.170Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
37739fa4-1f71-58b5-b745-50f9d88da3cd,,,,CVE-2014-3566,,,,,,,,,,,216.165.94.244,443,2019-10-11T05:00:34.070Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
79c8fdb9-2963-51db-9698-1e3022300dda,,,,CVE-2015-3183,,,,,,,,,,,128.122.4.236,80,2019-10-11T02:57:57.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
8133ff66-912e-5ccc-a1f2-b904548de459,,,,CVE-2015-3185,,,,,,,,,,,128.122.4.236,80,2019-10-11T02:57:57.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
